Date,MaxTf,MinTf,Rain (in),MaxTc,MinTc
2014-01-11,66,53,0.25,18.9,11.7
2014-01-12,70,38,0.68,21.1,3.3
2014-01-13,62,37,0,16.7,2.8
2014-01-14,66,40,0.26,18.9,4.4
2014-01-15,61,35,0.15,16.1,1.7
2014-01-16,62,30,0,16.7,-1.1
2014-01-17,47,29,0,8.3,-1.7
2014-01-18,59,34,0,15.0,1.1
2014-01-19,49,35,0,9.4,1.7
2014-01-20,59,31,0,15.0,-0.6
2014-01-21,65,31,0,18.3,-0.6
2014-01-22,60,26,0,15.6,-3.3
2014-01-23,42,25,0,5.6,-3.9
2014-01-24,45,23,0,7.2,-5.0
2014-01-25,37,26,0,2.8,-3.3
2014-01-26,37,26,0,2.8,-3.3
2014-01-27,56,26,0,13.3,-3.3
2014-01-28,68,42,0.2,20.0,5.6
2014-01-29,42,29,0.41,5.6,-1.7
2014-01-30,29,25,0,-1.7,-3.9
2014-01-31,43,23,0,6.1,-5.0
2014-02-01,49,34,0,9.4,1.1
2014-02-02,53,42,0.1,11.7,5.6
2014-02-03,71,33,0,21.7,0.6
2014-02-04,72,62,0.01,22.2,16.7
2014-02-05,77,62,0,25.0,16.7
2014-02-06,71,35,0.33,21.7,1.7
2014-02-07,47,34,0.07,8.3,1.1
2014-02-08,55,35,0.15,12.8,1.7
2014-02-09,59,37,0,15.0,2.8
2014-02-10,66,37,0,18.9,2.8
2014-02-11,69,42,0,20.6,5.6
2014-02-12,53,36,0,11.7,2.2
2014-02-13,38,33,1.88,3.3,0.6
2014-02-14,60,29,0,15.6,-1.7
2014-02-15,54,32,0,12.2,0.0
2014-02-16,64,40,0.16,17.8,4.4
2014-02-17,64,37,0,17.8,2.8
2014-02-18,71,36,0,21.7,2.2
2014-02-19,69,33,0,20.6,0.6
2014-02-20,76,42,0,24.4,5.6
2014-02-21,80,56,0,26.7,13.3
2014-02-22,67,44,0.76,19.4,6.7
2014-02-23,68,43,0,20.0,6.1
2014-02-24,61,44,0.2,16.1,6.7
2014-02-25,70,45,0,21.1,7.2
2014-02-26,74,45,0,23.3,7.2
2014-02-27,56,35,0.55,13.3,1.7
2014-02-28,52,28,0,11.1,-2.2
2014-03-01,67,28,0,19.4,-2.2
2014-03-02,73,42,0,22.8,5.6
2014-03-03,75,40,0,23.9,4.4
2014-03-04,71,41,0.16,21.7,5.0
2014-03-05,41,36,0,5.0,2.2
2014-03-06,45,36,0.15,7.2,2.2
2014-03-07,44,36,1.44,6.7,2.2
2014-03-08,49,34,0,9.4,1.1
2014-03-09,66,44,0,18.9,6.7
2014-03-10,72,44,0,22.2,6.7
2014-03-11,75,47,0,23.9,8.3
2014-03-12,78,47,0,25.6,8.3
2014-03-13,71,36,0.35,21.7,2.2
2014-03-14,57,32,0,13.9,0.0
2014-03-15,68,32,0,20.0,0.0
2014-03-16,61,42,0,16.1,5.6
2014-03-17,69,56,1.88,20.6,13.3
2014-03-18,61,43,0.79,16.1,6.1
2014-03-19,53,42,0.2,11.7,5.6
2014-03-20,65,46,0,18.3,7.8
2014-03-21,72,44,0,22.2,6.7
2014-03-22,75,44,0,23.9,6.7
2014-03-23,76,43,0,24.4,6.1
2014-03-24,72,52,0,22.2,11.1
2014-03-25,63,44,0,17.2,6.7
2014-03-26,63,44,0,17.2,6.7
2014-03-27,55,32,0,12.8,0.0
2014-03-28,67,37,0,19.4,2.8
2014-03-29,68,54,0.3,20.0,12.2
2014-03-30,73,42,0,22.8,5.6
2014-03-31,67,40,0,19.4,4.4
2014-04-01,78,40,0,25.6,4.4
2014-04-02,81,44,0,27.2,6.7
2014-04-03,82,47,0,27.8,8.3
2014-04-04,84,52,0,28.9,11.1
2014-04-05,84,52,0,28.9,11.1
2014-04-06,84,52,0,28.9,11.1
2014-04-07,64,60,0.31,17.8,15.6
2014-04-08,70,55,2.79,21.1,12.8
2014-04-09,66,50,0.1,18.9,10.0
2014-04-10,70,44,0,21.1,6.7
2014-04-11,76,44,0,24.4,6.7
2014-04-12,77,48,0,25.0,8.9
2014-04-13,82,52,0,27.8,11.1
2014-04-14,82,56,0,27.8,13.3
2014-04-15,82,52,0,27.8,11.1
2014-04-16,68,38,1.12,20.0,3.3
2014-04-17,62,38,0,16.7,3.3
2014-04-18,65,46,0,18.3,7.8
2014-04-19,55,52,2.64,12.8,11.1
2014-04-20,55,52,0.49,12.8,11.1
2014-04-21,64,48,0,17.8,8.9
2014-04-22,76,49,0,24.4,9.4
2014-04-23,78,52,0,25.6,11.1
2014-04-24,81,58,0,27.2,14.4
2014-04-25,84,60,0,28.9,15.6
2014-04-26,81,56,0,27.2,13.3
2014-04-27,84,58,0,28.9,14.4
2014-04-28,85,62,0,29.4,16.7
2014-04-29,86,66,0,30.0,18.9
2014-04-30,72,64,0.62,22.2,17.8
2014-05-01,71,64,0.8,21.7,17.8
2014-05-02,65,57,0.51,18.3,13.9
2014-05-03,68,54,0,20.0,12.2
2014-05-04,74,56,0,23.3,13.3
2014-05-05,84,54,0,28.9,12.2
2014-05-06,89,56,0,31.7,13.3
2014-05-07,86,58,0,30.0,14.4
2014-05-08,89,57,0,31.7,13.9
2014-05-09,89,62,0,31.7,16.7
2014-05-10,86,64,0,30.0,17.8
2014-05-11,86,65,0.35,30.0,18.3
2014-05-12,89,65,0,31.7,18.3
2014-05-13,88,64,0,31.1,17.8
2014-05-14,89,65,0,31.7,18.3
2014-05-15,86,65,1.92,30.0,18.3
2014-05-16,71,50,2.13,21.7,10.0
2014-05-17,74,48,0,23.3,8.9
2014-05-18,79,53,0,26.1,11.7
2014-05-19,81,56,0,27.2,13.3
2014-05-20,80,59,0,26.7,15.0
2014-05-21,84,60,0,28.9,15.6
2014-05-22,86,62,0,30.0,16.7
2014-05-23,88,65,0,31.1,18.3
2014-05-24,91,69,0,32.8,20.6
2014-05-25,91,68,0,32.8,20.0
2014-05-26,90,65,0,32.2,18.3
2014-05-27,90,65,0,32.2,18.3
2014-05-28,85,66,0,29.4,18.9
2014-05-29,89,66,0.02,31.7,18.9
2014-05-30,88,66,0,31.1,18.9
2014-05-31,90,67,0.62,32.2,19.4
2014-06-01,88,68,0,31.1,20.0
2014-06-02,88,62,0,31.1,16.7
2014-06-03,81,66,0,27.2,18.9
2014-06-04,82,64,0,27.8,17.8
2014-06-05,90,65,0,32.2,18.3
2014-06-06,89,71,0,31.7,21.7
2014-06-07,93,68,0.2,33.9,20.0
2014-06-08,86,69,0.13,30.0,20.6
2014-06-09,90,70,0.03,32.2,21.1
2014-06-10,92,70,0,33.3,21.1
2014-06-11,91,71,0,32.8,21.7
2014-06-12,88,71,0.01,31.1,21.7
2014-06-13,88,68,0,31.1,20.0
2014-06-14,86,68,0,30.0,20.0
2014-06-15,89,69,0,31.7,20.6
2014-06-16,89,70,0,31.7,21.1
2014-06-17,88,68,0.26,31.1,20.0
2014-06-18,92,69,0,33.3,20.6
2014-06-19,93,70,0,33.9,21.1
2014-06-20,94,70,0,34.4,21.1
2014-06-21,94,71,0,34.4,21.7
2014-06-22,95,71,0,35.0,21.7
2014-06-23,91,69,0.14,32.8,20.6
2014-06-24,90,70,0,32.2,21.1
2014-06-25,88,70,0.28,31.1,21.1
2014-06-26,91,70,0,32.8,21.1
2014-06-27,90,73,0,32.2,22.8
2014-06-28,91,74,0,32.8,23.3
2014-06-29,94,71,0,34.4,21.7
2014-06-30,93,72,0,33.9,22.2
2014-07-01,94,72,0,34.4,22.2
2014-07-02,94,72,0,34.4,22.2
2014-07-03,94,72,0,34.4,22.2
2014-07-04,95,70,0,35.0,21.1
2014-07-05,89,65,0,31.7,18.3
2014-07-06,94,65,0,34.4,18.3
2014-07-07,91,69,0.19,32.8,20.6
2014-07-08,92,69,0,33.3,20.6
2014-07-09,93,72,0,33.9,22.2
2014-07-10,94,71,0.04,34.4,21.7
2014-07-11,93,71,0.05,33.9,21.7
2014-07-12,93,71,0.24,33.9,21.7
2014-07-13,93,71,0.9,33.9,21.7
2014-07-14,93,71,0,33.9,21.7
2014-07-15,93,73,0,33.9,22.8
2014-07-16,88,71,0.57,31.1,21.7
2014-07-17,85,64,0,29.4,17.8
2014-07-18,87,63,0,30.6,17.2
2014-07-19,88,65,0,31.1,18.3
2014-07-20,90,68,0.14,32.2,20.0
2014-07-21,86,73,0,30.0,22.8
2014-07-22,87,71,0.38,30.6,21.7
2014-07-23,87,71,0,30.6,21.7
2014-07-24,91,71,0,32.8,21.7
2014-07-25,90,72,0,32.2,22.2
2014-07-26,91,73,0,32.8,22.8
2014-07-27,93,76,0,33.9,24.4
2014-07-28,94,76,0,34.4,24.4
2014-07-29,95,71,0.07,35.0,21.7
2014-07-30,88,67,0,31.1,19.4
2014-07-31,88,64,0,31.1,17.8
2014-08-01,91,65,0,32.8,18.3
2014-08-02,87,72,0,30.6,22.2
2014-08-03,86,72,0,30.0,22.2
2014-08-04,85,72,0.03,29.4,22.2
2014-08-05,87,70,0,30.6,21.1
2014-08-06,93,70,0.03,33.9,21.1
2014-08-07,95,71,0,35.0,21.7
2014-08-08,96,72,0,35.6,22.2
2014-08-09,97,72,0.02,36.1,22.2
2014-08-10,96,72,0.85,35.6,22.2
2014-08-11,90,73,0,32.2,22.8
2014-08-12,91,74,0.68,32.8,23.3
2014-08-13,91,61,0.11,32.8,16.1
2014-08-14,91,71,0,32.8,21.7
2014-08-15,92,70,0,33.3,21.1
2014-08-16,93,70,0,33.9,21.1
2014-08-17,94,72,0,34.4,22.2
2014-08-18,95,71,0.28,35.0,21.7
2014-08-19,93,72,0.08,33.9,22.2
2014-08-20,91,71,0.24,32.8,21.7
2014-08-21,93,70,0.12,33.9,21.1
2014-08-22,95,70,0,35.0,21.1
2014-08-23,97,71,0,36.1,21.7
2014-08-24,98,74,0,36.7,23.3
2014-08-25,92,71,0,33.3,21.7
2014-08-26,86,69,0,30.0,20.6
2014-08-27,89,66,0,31.7,18.9
2014-08-28,90,64,0,32.2,17.8
2014-08-29,94,64,0,34.4,17.8
2014-08-30,97,66,0,36.1,18.9
2014-08-31,94,73,0.2,34.4,22.8
2014-09-01,95,72,0.01,35.0,22.2
2014-09-02,96,72,0.4,35.6,22.2
2014-09-03,94,71,1.24,34.4,21.7
2014-09-04,92,71,0.2,33.3,21.7
2014-09-05,92,71,0,33.3,21.7
2014-09-06,90,72,0,32.2,22.2
2014-09-07,85,72,0,29.4,22.2
2014-09-08,87,71,0.12,30.6,21.7
2014-09-09,81,72,0.07,27.2,22.2
2014-09-10,84,71,0.03,28.9,21.7
2014-09-11,89,71,0,31.7,21.7
2014-09-12,90,72,0,32.2,22.2
2014-09-13,93,72,0.06,33.9,22.2
2014-09-14,93,72,0,33.9,22.2
2014-09-15,89,72,0.5,31.7,22.2
2014-09-16,87,71,0,30.6,21.7
2014-09-17,81,68,0.6,27.2,20.0
2014-09-18,90,67,0,32.2,19.4
2014-09-19,85,66,0,29.4,18.9
2014-09-20,87,61,0,30.6,16.1
2014-09-21,87,61,0,30.6,16.1
2014-09-22,87,61,0,30.6,16.1
2014-09-23,87,61,0.03,30.6,16.1
2014-09-24,78,58,0,25.6,14.4
2014-09-25,65,57,0,18.3,13.9
2014-09-26,72,60,0,22.2,15.6
2014-09-27,79,63,0,26.1,17.2
2014-09-28,76,66,0,24.4,18.9
2014-09-29,76,67,0,24.4,19.4
2014-09-30,74,67,0.31,23.3,19.4
2014-10-01,75,62,0,23.9,16.7
2014-10-02,81,61,0,27.2,16.1
2014-10-03,85,66,0,29.4,18.9
2014-10-04,80,64,1.37,26.7,17.8
2014-10-05,72,47,0,22.2,8.3
2014-10-06,70,46,0,21.1,7.8
2014-10-07,79,47,0,26.1,8.3
2014-10-08,84,54,0,28.9,12.2
2014-10-09,86,61,0,30.0,16.1
2014-10-10,87,63,0,30.6,17.2
2014-10-11,88,63,0,31.1,17.2
2014-10-12,87,63,0,30.6,17.2
2014-10-13,87,68,0,30.6,20.0
2014-10-14,85,68,0,29.4,20.0
2014-10-15,72,57,1.31,22.2,13.9
2014-10-16,72,50,0,22.2,10.0
2014-10-17,72,49,0,22.2,9.4
2014-10-18,79,49,0,26.1,9.4
2014-10-19,81,53,0,27.2,11.7
2014-10-20,73,49,0,22.8,9.4
2014-10-21,79,49,0,26.1,9.4
2014-10-22,78,51,0,25.6,10.6
2014-10-23,71,47,0,21.7,8.3
2014-10-24,71,44,0,21.7,6.7
2014-10-25,74,44,0,23.3,6.7
2014-10-26,74,44,0,23.3,6.7
2014-10-27,82,49,0,27.8,9.4
2014-10-28,87,52,0,30.6,11.1
2014-10-29,81,53,0,27.2,11.7
2014-10-30,82,55,0.33,27.8,12.8
2014-10-31,71,47,0,21.7,8.3
2014-11-01,70,38,0,21.1,3.3
2014-11-02,54,34,0,12.2,1.1
2014-11-03,59,33,0,15.0,0.6
2014-11-04,65,33,0,18.3,0.6
2014-11-05,73,38,0,22.8,3.3
2014-11-06,76,42,0,24.4,5.6
2014-11-07,78,46,0.06,25.6,7.8
2014-11-08,63,42,0,17.2,5.6
2014-11-09,54,46,0,12.2,7.8
2014-11-10,65,38,0,18.3,3.3
2014-11-11,72,39,0,22.2,3.9
2014-11-12,72,37,0,22.2,2.8
2014-11-13,75,45,0,23.9,7.2
2014-11-14,62,36,0,16.7,2.2
2014-11-15,51,34,0,10.6,1.1
2014-11-16,57,37,0,13.9,2.8
2014-11-17,72,52,0,22.2,11.1
2014-11-18,70,30,1.03,21.1,-1.1
2014-11-19,44,27,0,6.7,-2.8
2014-11-20,49,26,0,9.4,-3.3
2014-11-21,62,26,0,16.7,-3.3
2014-11-22,66,30,0,18.9,-1.1
2014-11-23,66,30,0,18.9,-1.1
2014-11-24,70,60,3.43,21.1,15.6
2014-11-25,70,59,0.87,21.1,15.0
2014-11-26,60,45,1.5,15.6,7.2
2014-11-27,57,40,0.33,13.9,4.4
2014-11-28,54,33,0,12.2,0.6
2014-11-29,50,31,0,10.0,-0.6
2014-11-30,62,35,0,16.7,1.7
2014-12-01,71,40,0,21.7,4.4
2014-12-02,74,42,0,23.3,5.6
2014-12-03,75,46,0,23.9,7.8
2014-12-04,75,52,0,23.9,11.1
2014-12-05,75,53,0,23.9,11.7
2014-12-06,63,57,0,17.2,13.9
2014-12-07,70,47,0,21.1,8.3
2014-12-08,53,47,0,11.7,8.3
2014-12-09,47,40,0,8.3,4.4
2014-12-10,57,36,0,13.9,2.2
2014-12-11,53,32,0,11.7,0.0
2014-12-12,55,31,0,12.8,-0.6
2014-12-13,61,29,0,16.1,-1.7
2014-12-14,64,29,0,17.8,-1.7
2014-12-15,66,31,0,18.9,-0.6
2014-12-16,67,32,0,19.4,0.0
2014-12-17,70,37,0.08,21.1,2.8
2014-12-18,70,36,0,21.1,2.2
2014-12-19,64,41,0,17.8,5.0
2014-12-20,61,45,0,16.1,7.2
2014-12-21,55,48,0.23,12.8,8.9
2014-12-22,51,47,0.09,10.6,8.3
2014-12-23,57,47,0.47,13.9,8.3
2014-12-24,68,57,4.12,20.0,13.9
2014-12-25,70,47,1.69,21.1,8.3
2014-12-26,55,35,0,12.8,1.7
2014-12-27,59,35,0,15.0,1.7
2014-12-28,70,43,0,21.1,6.1
2014-12-29,76,57,0,24.4,13.9
2014-12-30,65,50,0.68,18.3,10.0
2014-12-31,62,45,0,16.7,7.2
2015-01-01,46,36,0,7.8,2.2
2015-01-02,58,36,0,14.4,2.2
2015-01-03,59,51,0,15.0,10.6
2015-01-04,73,58,0.2,22.8,14.4
2015-01-05,71,43,1.12,21.7,6.1
2015-01-06,54,33,0,12.2,0.6
2015-01-07,58,33,0,14.4,0.6
2015-01-08,56,19,0,13.3,-7.2
2015-01-09,35,18,0,1.7,-7.8
2015-01-10,45,32,0,7.2,0.0
2015-01-11,50,32,0,10.0,0.0
2015-01-12,56,45,0,13.3,7.2
2015-01-13,56,45,0.37,13.3,7.2
2015-01-14,54,44,0,12.2,6.7
2015-01-15,46,40,0,7.8,4.4
2015-01-16,44,39,0.18,6.7,3.9
2015-01-17,54,31,0.02,12.2,-0.6
2015-01-18,60,31,0,15.6,-0.6
2015-01-19,63,31,0,17.2,-0.6
2015-01-20,66,31,0,18.9,-0.6
2015-01-21,66,34,0,18.9,1.1
2015-01-22,69,41,0,20.6,5.0
2015-01-23,64,44,0,17.8,6.7
2015-01-24,65,46,2.41,18.3,7.8
2015-01-25,53,32,0.45,11.7,0.0
2015-01-26,60,32,0,15.6,0.0
2015-01-27,49,37,0,9.4,2.8
2015-01-28,56,34,0,13.3,1.1
2015-01-29,51,31,0,10.6,-0.6
2015-01-30,61,30,0,16.1,-1.1
2015-01-31,56,33,0,13.3,0.6
2015-02-01,59,37,0,15.0,2.8
2015-02-02,69,40,0,20.6,4.4
2015-02-03,59,29,0.33,15.0,-1.7
2015-02-04,51,30,0,10.6,-1.1
2015-02-05,50,41,0.64,10.0,5.0
2015-02-06,58,34,0.69,14.4,1.1
2015-02-07,53,30,0,11.7,-1.1
2015-02-08,64,35,0,17.8,1.7
2015-02-09,69,35,0,20.6,1.7
2015-02-10,67,44,0.07,19.4,6.7
2015-02-11,53,35,0,11.7,1.7
2015-02-12,62,35,0,16.7,1.7
2015-02-13,62,27,0,16.7,-2.8
2015-02-14,46,27,0,7.8,-2.8
2015-02-15,60,27,0,15.6,-2.8
2015-02-16,53,40,0,11.7,4.4
2015-02-17,64,40,0,17.8,4.4
2015-02-18,51,30,0.49,10.6,-1.1
2015-02-19,50,25,0,10.0,-3.9
2015-02-20,37,23,0,2.8,-5.0
2015-02-21,53,23,0,11.7,-5.0
2015-02-22,66,53,0,18.9,11.7
2015-02-23,75,54,0.03,23.9,12.2
2015-02-24,65,47,0,18.3,8.3
2015-02-25,50,43,0.57,10.0,6.1
2015-02-26,47,40,1.8,8.3,4.4
2015-02-27,46,39,0.05,7.8,3.9
2015-02-28,52,39,0,11.1,3.9
2015-03-01,46,43,0.42,7.8,6.1
2015-03-02,51,42,0,10.6,5.6
2015-03-03,66,50,0,18.9,10.0
2015-03-04,80,54,0,26.7,12.2
2015-03-05,79,61,0,26.1,16.1
2015-03-06,79,39,0.22,26.1,3.9
2015-03-07,46,35,0,7.8,1.7
2015-03-08,62,36,0,16.7,2.2
2015-03-09,71,35,0,21.7,1.7
2015-03-10,77,48,0,25.0,8.9
2015-03-11,83,48,0,28.3,8.9
2015-03-12,82,60,0,27.8,15.6
2015-03-13,80,55,0.21,26.7,12.8
2015-03-14,78,51,0.1,25.6,10.6
2015-03-15,80,53,0,26.7,11.7
2015-03-16,78,48,0,25.6,8.9
2015-03-17,81,48,0,27.2,8.9
2015-03-18,82,51,0,27.8,10.6
2015-03-19,77,59,0,25.0,15.0
2015-03-20,69,57,0.37,20.6,13.9
2015-03-21,75,57,0.04,23.9,13.9
2015-03-22,78,59,0,25.6,15.0
2015-03-23,78,58,0.33,25.6,14.4
2015-03-24,59,55,0.12,15.0,12.8
2015-03-25,69,55,0,20.6,12.8
2015-03-26,71,56,0,21.7,13.3
2015-03-27,71,56,0.11,21.7,13.3
2015-03-28,65,40,0,18.3,4.4
2015-03-29,57,39,0,13.9,3.9
2015-03-30,63,38,0,17.2,3.3
2015-03-31,75,47,0,23.9,8.3
2015-04-01,79,59,0,26.1,15.0
2015-04-02,81,60,0,27.2,15.6
2015-04-03,78,55,0,25.6,12.8
2015-04-04,83,54,0,28.3,12.2
2015-04-05,84,52,0,28.9,11.1
2015-04-06,77,56,0,25.0,13.3
2015-04-07,79,60,0.02,26.1,15.6
2015-04-08,84,62,0.01,28.9,16.7
2015-04-09,89,62,0,31.7,16.7
2015-04-10,88,63,0,31.1,17.2
2015-04-11,86,65,0.09,30.0,18.3
2015-04-12,77,65,0.25,25.0,18.3
2015-04-13,70,65,0.58,21.1,18.3
2015-04-14,76,67,0.87,24.4,19.4
2015-04-15,84,67,0.07,28.9,19.4
2015-04-16,76,65,0,24.4,18.3
2015-04-17,66,57,0,18.9,13.9
2015-04-18,73,57,0.04,22.8,13.9
2015-04-19,80,67,0,26.7,19.4
2015-04-20,73,63,1.64,22.8,17.2
2015-04-21,70,57,0,21.1,13.9
2015-04-22,74,54,0,23.3,12.2
2015-04-23,81,55,0,27.2,12.8
2015-04-24,83,60,0,28.3,15.6
2015-04-25,82,60,0,27.8,15.6
2015-04-26,83,63,0.48,28.3,17.2
2015-04-27,85,63,0,29.4,17.2
2015-04-28,70,61,0,21.1,16.1
2015-04-29,65,57,0,18.3,13.9
2015-04-30,62,54,0.45,16.7,12.2
2015-05-01,75,54,0,23.9,12.2
2015-05-02,72,48,0,22.2,8.9
2015-05-03,78,51,0,25.6,10.6
2015-05-04,82,54,0,27.8,12.2
2015-05-05,82,54,0,27.8,12.2
2015-05-06,80,54,0,26.7,12.2
2015-05-07,81,55,0,27.2,12.8
2015-05-08,84,55,0,28.9,12.8
2015-05-09,86,55,0,30.0,12.8
2015-05-10,87,64,0,30.6,17.8
2015-05-11,89,63,0,31.7,17.2
2015-05-12,91,65,0,32.8,18.3
2015-05-13,90,67,0,32.2,19.4
2015-05-14,88,63,0,31.1,17.2
2015-05-15,87,64,0,30.6,17.8
2015-05-16,86,63,0,30.0,17.2
2015-05-17,89,64,0,31.7,17.8
2015-05-18,90,68,0,32.2,20.0
2015-05-19,92,68,0,33.3,20.0
2015-05-20,91,68,0,32.8,20.0
2015-05-21,91,69,0,32.8,20.6
2015-05-22,90,60,0,32.2,15.6
2015-05-23,82,59,0,27.8,15.0
2015-05-24,87,62,0,30.6,16.7
2015-05-25,88,65,0,31.1,18.3
2015-05-26,92,62,0,33.3,16.7
2015-05-27,87,67,0.29,30.6,19.4
2015-05-28,86,66,0.45,30.0,18.9
2015-05-29,87,61,0,30.6,16.1
2015-05-30,84,61,0,28.9,16.1
2015-05-31,88,61,0,31.1,16.1
2015-06-01,90,68,0,32.2,20.0
2015-06-02,86,67,0.77,30.0,19.4
2015-06-03,85,67,0.5,29.4,19.4
2015-06-04,86,67,0.8,30.0,19.4
2015-06-05,84,67,0.91,28.9,19.4
2015-06-06,87,68,0,30.6,20.0
2015-06-07,90,68,0,32.2,20.0
2015-06-08,91,70,0,32.8,21.1
2015-06-09,92,69,0,33.3,20.6
2015-06-10,87,70,0.9,30.6,21.1
2015-06-11,84,70,0.11,28.9,21.1
2015-06-12,86,69,0.1,30.0,20.6
2015-06-13,85,69,0.15,29.4,20.6
2015-06-14,91,69,0,32.8,20.6
2015-06-15,94,70,0,34.4,21.1
2015-06-16,96,70,0,35.6,21.1
2015-06-17,97,73,0,36.1,22.8
2015-06-18,99,72,0.05,37.2,22.2
2015-06-19,97,72,0,36.1,22.2
2015-06-20,94,73,0,34.4,22.8
2015-06-21,94,75,0,34.4,23.9
2015-06-22,95,74,0,35.0,23.3
2015-06-23,94,71,0.8,34.4,21.7
2015-06-24,85,67,0.12,29.4,19.4
2015-06-25,91,62,0,32.8,16.7
2015-06-26,91,73,0,32.8,22.8
2015-06-27,93,73,0,33.9,22.8
2015-06-28,90,63,0,32.2,17.2
2015-06-29,81,69,0,27.2,20.6
2015-06-30,85,71,0,29.4,21.7
2015-07-01,86,68,0.29,30.0,20.0
2015-07-02,89,67,0,31.7,19.4
2015-07-03,88,62,0.29,31.1,16.7
2015-07-04,89,71,0,31.7,21.7
2015-07-05,89,69,0.66,31.7,20.6
2015-07-06,83,68,0.21,28.3,20.0
2015-07-07,85,68,0,29.4,20.0
2015-07-08,90,70,0,32.2,21.1
2015-07-09,93,70,0,33.9,21.1
2015-07-10,92,69,0,33.3,20.6
2015-07-11,92,73,0,33.3,22.8
2015-07-12,93,74,0,33.9,23.3
2015-07-13,94,73,0,34.4,22.8
2015-07-14,95,70,0,35.0,21.1
2015-07-15,94,76,0.33,34.4,24.4
2015-07-16,95,73,0.35,35.0,22.8
2015-07-17,92,73,0,33.3,22.8
2015-07-18,94,72,0,34.4,22.2
2015-07-19,94,72,0,34.4,22.2
2015-07-20,95,73,0.26,35.0,22.8
2015-07-21,93,73,0,33.9,22.8
2015-07-22,95,75,0,35.0,23.9
2015-07-23,94,74,0,34.4,23.3
2015-07-24,94,73,0.26,34.4,22.8
2015-07-25,90,73,1,32.2,22.8
2015-07-26,88,67,0,31.1,19.4
2015-07-27,91,71,0,32.8,21.7
2015-07-28,92,72,0,33.3,22.2
2015-07-29,95,73,0,35.0,22.8
2015-07-30,95,76,0.34,35.0,24.4
2015-07-31,93,75,0.25,33.9,23.9
2015-08-01,94,74,1.55,34.4,23.3
2015-08-02,90,74,0.98,32.2,23.3
2015-08-03,88,74,0.11,31.1,23.3
2015-08-04,88,74,0,31.1,23.3
2015-08-05,93,74,0,33.9,23.3
2015-08-06,92,74,0.07,33.3,23.3
2015-08-07,83,73,0.75,28.3,22.8
2015-08-08,90,73,0,32.2,22.8
2015-08-09,91,75,0,32.8,23.9
2015-08-10,91,73,0,32.8,22.8
2015-08-11,87,73,0,30.6,22.8
2015-08-12,86,73,0.19,30.0,22.8
2015-08-13,91,69,0.3,32.8,20.6
2015-08-14,93,69,0,33.9,20.6
2015-08-15,89,68,0,31.7,20.0
2015-08-16,88,69,0,31.1,20.6
2015-08-17,88,71,0.01,31.1,21.7
2015-08-18,89,71,0.03,31.7,21.7
2015-08-19,88,71,0,31.1,21.7
2015-08-20,89,74,0,31.7,23.3
2015-08-21,91,73,0,32.8,22.8
2015-08-22,93,73,0,33.9,22.8
2015-08-23,93,73,0,33.9,22.8
2015-08-24,95,70,0.65,35.0,21.1
2015-08-25,89,70,0.05,31.7,21.1
2015-08-26,90,67,0,32.2,19.4
2015-08-27,88,67,0,31.1,19.4
2015-08-28,90,67,0,32.2,19.4
2015-08-29,82,72,0,27.8,22.2
2015-08-30,82,72,0,27.8,22.2
2015-08-31,81,72,0.05,27.2,22.2
2015-09-01,86,69,0,30.0,20.6
2015-09-02,86,69,0,30.0,20.6
2015-09-03,84,71,0,28.9,21.7
2015-09-04,88,71,0,31.1,21.7
2015-09-05,92,70,0.01,33.3,21.1
2015-09-06,92,70,0,33.3,21.1
2015-09-07,89,69,0,31.7,20.6
2015-09-08,80,69,0.28,26.7,20.6
2015-09-09,85,71,0.41,29.4,21.7
2015-09-10,88,71,0,31.1,21.7
2015-09-11,87,62,0.36,30.6,16.7
2015-09-12,81,69,0,27.2,20.6
2015-09-13,75,61,0.43,23.9,16.1
2015-09-14,77,53,0,25.0,11.7
2015-09-15,80,54,0,26.7,12.2
2015-09-16,80,63,0,26.7,17.2
2015-09-17,75,66,0.58,23.9,18.9
2015-09-18,82,67,0,27.8,19.4
2015-09-19,83,67,0,28.3,19.4
2015-09-20,83,67,0,28.3,19.4
2015-09-21,88,63,0,31.1,17.2
2015-09-22,89,66,0,31.7,18.9
2015-09-23,82,67,0,27.8,19.4
2015-09-24,76,67,0,24.4,19.4
2015-09-25,73,59,0,22.8,15.0
2015-09-26,73,59,0,22.8,15.0
2015-09-27,83,60,0.1,28.3,15.6
2015-09-28,72,64,0.5,22.2,17.8
2015-09-29,76,69,0,24.4,20.6
2015-09-30,84,73,0.1,28.9,22.8
2015-10-01,82,68,0,27.8,20.0
2015-10-02,84,66,0.69,28.9,18.9
2015-10-03,67,56,0.9,19.4,13.3
2015-10-04,67,57,0.5,19.4,13.9
2015-10-05,67,60,0.15,19.4,15.6
2015-10-06,66,60,0.05,18.9,15.6
2015-10-07,74,56,0.01,23.3,13.3
2015-10-08,78,55,0,25.6,12.8
2015-10-09,82,55,0,27.8,12.8
2015-10-10,83,67,0,28.3,19.4
2015-10-11,82,63,0,27.8,17.2
2015-10-12,82,57,0,27.8,13.9
2015-10-13,76,58,0,24.4,14.4
2015-10-14,82,57,0,27.8,13.9
2015-10-15,79,51,0,26.1,10.6
2015-10-16,80,51,0,26.7,10.6
2015-10-17,87,52,0,30.6,11.1
